,people_ID,Infect_prob
3148,7235,49.414864
3149,19249,49.317623
3150,19496,49.264343
3151,19123,66.637276
3152,18955,49.46054
3153,6710,49.34944
3154,6525,49.29373
3155,7393,49.49701
3156,6690,49.337883
3157,6787,49.61466
3158,6823,49.244583
3159,6552,46.230873
3160,6623,49.32769
3161,7496,49.290184
3162,19766,49.519577
3163,7380,49.32763
3164,6487,49.20104
3165,7119,49.33451
3166,19644,49.350624
3167,6332,49.34563
3168,7215,49.387474
3169,19871,49.255993
3170,7280,49.23268
3171,19662,40.599133
3172,19166,49.45484
3173,7304,49.401287
3174,7327,49.294327
3175,7101,49.345665
3176,6465,49.1867
3177,7436,60.6002
3178,20150,49.221634
3179,19218,49.261837
3180,20105,49.37194
3181,20041,49.298523
3182,19690,49.24685
3183,7157,49.19261
3184,19317,49.179317
3185,19682,49.129745
3186,6435,49.194336
3187,7525,49.270542
3188,6634,49.220413
3189,6682,49.087326
3190,7047,57.324944
3191,7359,56.80006
3192,7110,54.09963
3193,6446,49.191113
3194,19371,49.180275
3195,7155,49.197598
3196,19936,49.246994
3197,19380,45.813217
3198,19558,49.200012
3199,19339,49.29869
3200,6839,49.28756
3201,19200,49.248207
3202,19541,49.172997
3203,19400,49.230724
3204,19017,49.16021
3205,6735,47.941376
3206,6474,49.12626
3207,7226,49.258125
3208,20037,49.215763
3209,20123,82.57208
3210,6351,49.082153
3211,6561,49.154594
3212,19466,49.185272
3213,19969,49.003365
3214,19874,49.144035
3215,6916,49.16181
3216,6993,49.164623
3217,20096,49.110455
3218,7158,57.756638
3219,6760,49.147415
3220,7076,32.1754
3221,19820,81.96779
3222,18926,49.07635
3223,20049,48.745445
3224,19902,59.10946
3225,6708,78.811424
3226,6639,42.839966
3227,19361,49.053677
3228,7210,49.063232
3229,7085,49.017673
3230,7050,60.205524
3231,7355,49.128227
3232,6803,49.21816
3233,7440,49.05571
3234,7060,85.76814
3235,19782,48.969868
3236,19069,95.314285
3237,19074,48.97992
3238,19344,49.098705
3239,19606,49.02642
3240,7317,48.927307
3241,20146,49.043915
3242,19427,48.99653
3243,19372,49.05667
3244,7397,49.10958
3245,19709,49.203106
3246,19729,49.13548
3247,20121,48.94036
3248,19942,49.01793
3249,19839,48.78974
3250,18977,49.057255
3251,19469,49.0157
3252,19814,49.052124
3253,19993,49.127644
3254,7103,48.96663
3255,19090,48.930466
3256,19802,48.922783
3257,19924,48.99338
3258,18965,56.22226
3259,18980,49.136
3260,7442,48.950497
3261,19049,71.37781
3262,6463,49.018692
3263,7236,83.32693
3264,7308,49.47969
3265,7209,48.977005
3266,20060,49.03748
3267,6695,49.07508
3268,20088,48.903152
3269,6595,48.952682
3270,6985,48.95366
3271,19769,49.126297
3272,19120,48.9047
3273,19952,48.913612
3274,7025,48.836212
3275,19197,48.97382
3276,7186,48.84027
3277,19629,48.969322
3278,19923,48.992092
3279,6667,48.915947
3280,7307,63.13754
3281,19807,52.739204
3282,6905,54.529552
3283,19021,48.893494
3284,6789,48.99459
3285,20090,44.25888
3286,7136,48.88658
3287,19505,48.938164
3288,6564,54.513145
3289,19903,48.945305
3290,6679,49.00701
3291,19452,47.59348
3292,7438,70.50441
3293,6699,48.885246
3294,7173,43.57371
3295,6806,48.845745
3296,19152,48.88659
3297,7342,48.787308
3298,19491,48.87946
3299,19417,48.509613
3300,6669,48.89405
3301,19150,73.48414
3302,19635,48.85369
3303,19081,48.85961
3304,18970,62.56533
3305,19957,48.881577
3306,6405,51.955673
3307,7378,48.898407
3308,6712,48.902664
3309,6963,49.040585
3310,19104,48.786644
3311,19591,48.921017
3312,7388,48.731846
3313,7220,48.865242
3314,19390,48.859814
3315,20062,48.816116
3316,7527,37.604015
3317,19672,45.328846
3318,7201,49.57443
3319,7083,46.449493
3320,7117,48.81126
3321,6506,48.79535
3322,7454,48.816208
3323,19320,48.74504
3324,19493,48.777214
3325,7134,48.794632
3326,19860,48.764603
3327,19043,72.486984
3328,19187,48.63353
3329,7418,48.828266
3330,19297,48.76219
3331,19749,48.85996
3332,6578,48.77816
3333,19463,48.725544
3334,6731,48.8135
3335,20022,48.704838
3336,6361,48.704754
3337,19365,48.685013
3338,19590,48.805695
3339,6535,48.79762
3340,7351,49.160576
3341,7323,48.787888
3342,19878,48.809875
3343,7258,47.726013
3344,19241,44.883377
3345,19268,66.31497
3346,19873,48.72251
3347,6540,48.88221
3348,6528,67.846794
3349,19531,48.645042
3350,19845,48.67073
3351,6339,43.666798
3352,19075,48.61737
3353,7299,48.79712
3354,19632,48.68727
3355,6384,48.84546
3356,6379,56.812126
3357,6841,48.687305
3358,6792,47.727356
3359,7361,48.70153
3360,19580,48.66784
3361,19322,48.378616
3362,6347,48.81196
3363,6879,48.314568
3364,19367,48.54104
3365,19862,48.74545
3366,7305,48.64165
3367,7216,48.762928
3368,6369,48.642235
3369,7196,48.686913
3370,20063,48.755898
3371,19938,48.711056
3372,7318,48.813828
3373,20019,66.20772
3374,19001,48.270638
3375,19960,69.86377
3376,6434,48.66243
3377,19940,48.90183
3378,20091,48.642403
3379,6791,48.5092
3380,19355,48.622894
3381,20074,48.64388
3382,19050,48.64541
3383,6801,48.606
3384,7261,48.695854
3385,19730,46.714252
3386,19671,53.06595
3387,7335,48.56343
3388,19573,48.65584
3389,6430,48.55039
3390,6830,48.750603
3391,6726,48.63642
3392,6723,48.713142
3393,6397,43.412933
3394,20055,48.78704
3395,6935,48.619087
3396,6529,48.036674
3397,7046,48.528603
3398,19151,48.63118
3399,18956,48.449066
3400,19829,48.7044
3401,19506,48.672447
3402,6810,71.020676
3403,19843,48.717377
3404,7121,48.621902
3405,19305,48.59482
3406,19971,48.497356
3407,19439,48.714848
3408,18979,48.48577
3409,19548,61.737633
3410,19196,48.49259
3411,19929,38.541336
3412,6758,75.15496
3413,19926,48.643604
3414,19999,48.506767
3415,19592,48.50848
3416,6744,48.41754
3417,19778,48.759644
3418,6616,48.58778
3419,7223,48.392353
3420,19574,48.453876
3421,19600,52.97165
3422,20149,48.51409
3423,19129,48.484467
3424,19429,48.51084
3425,20080,48.471558
3426,6372,48.406464
3427,7324,48.247105
3428,6605,48.361725
3429,19316,48.658447
3430,19863,58.47119
3431,19762,48.448578
3432,7023,48.586926
3433,6777,48.425495
3434,7354,48.40108
3435,19907,75.24739
3436,7102,72.37024
3437,20099,48.42006
3438,6957,48.53214
3439,7122,52.211205
3440,19920,48.4022
3441,19336,48.56117
3442,19134,42.37727
3443,7316,48.29832
3444,18953,66.24497
3445,6427,44.384426
3446,7144,63.865547
3447,19445,46.66127
3448,19624,48.461304
3449,7514,48.427803
3450,6855,48.330177
3451,6863,67.21821
3452,6452,48.549202
3453,19626,48.536167
3454,19963,48.386826
3455,19087,48.506294
3456,19262,48.3516
3457,6738,48.42742
3458,7352,48.29376
3459,19982,48.559288
3460,7449,48.28486
3461,19155,48.438934
3462,7528,48.31713
3463,7421,48.472054
3464,19904,68.25147
3465,19654,48.307816
3466,20040,40.309128
3467,18973,48.32005
3468,6966,48.466515
3469,19237,48.425373
3470,7128,48.381466
3471,7346,48.4775
3472,19652,48.338676
3473,6755,73.69268
3474,6454,48.431683
3475,7054,69.12863
3476,7052,48.325714
3477,19603,48.370377
3478,19631,36.824665
3479,20053,48.30565
3480,6967,41.571106
3481,19363,48.436676
3482,19979,48.37219
3483,7412,48.28394
3484,6952,48.401253
3485,7481,48.263004
3486,6342,48.18422
3487,19812,48.292152
3488,7161,48.364624
3489,18993,48.426903
3490,19117,48.352665
3491,6926,48.303535
3492,19346,48.53047
3493,19228,48.286633
3494,19028,53.075066
3495,6484,48.373222
3496,19819,48.51812
3497,19383,48.23696
3498,19421,48.344833
3499,19341,48.225327
3500,20012,48.2285
3501,19637,48.24025
3502,20002,48.086773
3503,19704,78.296295
3504,6334,48.303684
3505,19653,60.977303
3506,6769,59.94543
3507,7277,48.25228
3508,6684,48.299423
3509,7429,48.42639
3510,7038,48.230465
3511,6615,59.744
3512,6951,48.084366
3513,19060,61.483814
3514,19349,48.20967
3515,19763,84.59473
3516,19684,48.070362
3517,7345,48.16043
3518,20115,53.090584
3519,18950,48.187878
3520,19032,48.197
3521,6440,48.138092
3522,19966,50.971912
3523,6829,86.81223
3524,7411,48.197266
3525,19527,48.416042
3526,6365,60.998882
3527,7522,47.575344
3528,19536,49.914505
3529,19193,83.37488
3530,19107,48.13501
3531,20014,48.15047
3532,19589,48.275513
3533,19746,56.802452
3534,19450,57.762817
3535,6378,51.63923
3536,6750,61.284344
3537,19255,48.170254
3538,7350,48.13304
3539,19517,48.087307
3540,7164,48.08864
3541,19824,48.080147
3542,19169,48.137524
3543,7092,48.0499
3544,7447,48.20167
3545,20152,48.338715
3546,20044,62.332664
3547,7468,48.04392
3548,20129,48.10607
3549,7175,48.045876
3550,19221,48.128967
3551,7026,48.136307
3552,19385,48.385536
3553,7395,48.10768
3554,6753,48.08479
3555,19618,52.356728
3556,6425,48.008682
3557,19283,47.986423
3558,7488,48.09256
3559,7032,48.076687
3560,20038,50.545647
3561,19532,47.955093
3562,19232,42.45079
3563,6583,47.963882
3564,19112,47.91915
3565,19579,48.130554
3566,7281,59.254414
3567,7386,50.55085
3568,19242,48.104904
3569,7517,48.11904
3570,19078,56.88268
3571,6782,67.16064
3572,18940,48.12352
3573,19698,48.005863
3574,18945,48.138783
3575,6606,48.02895
3576,7003,48.09071
3577,6499,47.900597
3578,7268,48.07353
3579,6374,47.940178
3580,19756,49.864315
3581,7104,47.9244
3582,19065,47.993996
3583,7239,75.20086
3584,7020,64.45701
3585,6876,47.884922
3586,19008,47.95051
3587,6805,47.07886
3588,19461,48.013268
3589,19456,48.098244
3590,19594,47.9804
3591,6858,47.96372
3592,7508,47.8998
3593,19988,47.97521
3594,19892,47.710167
3595,19478,48.10978
3596,7392,47.956635
3597,7472,68.39183
3598,7118,47.910774
3599,6412,48.101322
3600,6519,47.921234
3601,19384,47.944397
3602,7375,47.788517
3603,7415,47.956223
3604,19832,47.941536
3605,19114,65.58339
3606,19100,48.067024
3607,6410,47.822845
3608,7344,47.41723
3609,6962,68.551865
3610,19852,47.85577
3611,19901,47.92977
3612,18984,47.83221
3613,19743,47.754784
3614,20010,47.92003
3615,19300,47.952988
3616,7504,47.94171
3617,6550,47.69998
3618,19440,47.82693
3619,7477,47.90054
3620,20086,47.78641
3621,19670,47.345955
3622,6678,56.817307
3623,6904,47.777637
3624,18971,51.37384
3625,19475,47.68582
3626,19568,51.04482
3627,18996,47.552826
3628,7381,47.864708
3629,19955,65.57686
3630,19135,47.86686
3631,19715,47.746155
3632,7434,58.43987
3633,19395,47.582283
3634,6778,47.71608
3635,19018,47.84488
3636,19066,47.90035
3637,19141,47.700638
3638,7159,47.757088
3639,19035,47.761154
3640,20006,47.59302
3641,19233,47.65995
3642,20126,64.538
3643,6391,47.73759
3644,18981,47.569984
3645,7207,47.587135
3646,19149,47.62619
3647,19750,60.62832
3648,6796,47.699894
3649,19387,47.68447
3650,19094,47.821083
3651,6802,88.22125
3652,6543,47.833412
3653,6683,47.762215
3654,7141,47.83915
3655,6816,47.530006
3656,19795,47.526142
3657,7284,47.659508
3658,6579,47.483574
3659,6599,73.22677
3660,6896,47.63076
3661,7441,47.48913
3662,19198,47.458435
3663,18927,47.622955
3664,7356,47.507553
3665,7162,70.27409
3666,20097,47.51463
3667,19179,47.475555
3668,18990,52.08129
3669,6394,47.5785
3670,6648,46.210506
3671,19540,47.497307
3672,19837,47.530563
3673,7048,47.569435
3674,19700,47.65277
3675,20070,47.62535
3676,7009,47.394623
3677,6432,47.373768
3678,19539,47.462234
3679,19105,47.418617
3680,19295,47.493958
3681,6897,62.42356
3682,6783,47.45627
3683,7113,47.45402
3684,19849,47.5527
3685,6836,47.483444
3686,7137,47.418575
3687,7443,47.34504
3688,7523,47.48714
3689,7326,47.53131
3690,19178,60.225815
3691,7458,81.31206
3692,19981,47.293373
3693,7437,47.45748
3694,19308,47.374977
3695,19768,47.460815
3696,6827,47.379356
3697,6614,47.289543
3698,19848,47.45788
3699,6978,70.0843
3700,19124,47.37021
3701,7349,47.405617
3702,6895,65.371574
3703,6496,47.433495
3704,19958,67.481926
3705,18943,47.24537
3706,7428,47.264442
3707,6702,47.346855
3708,6749,47.14783
3709,20139,47.215073
3710,19470,47.333794
3711,6696,47.357616
3712,19944,83.35623
3713,19507,64.99833
3714,6868,47.16279
3715,6953,47.336994
3716,7012,47.264854
3717,19718,47.285503
3718,6733,80.937
3719,19290,47.255817
3720,18997,47.118187
3721,19236,57.32593
3722,6656,46.983574
3723,6882,84.38425
3724,19428,47.170364
3725,6350,47.09539
3726,7453,47.126472
3727,20100,47.08425
3728,18937,47.259308
3729,6784,47.2686
3730,20050,47.11348
3731,19091,47.0257
3732,7097,47.10648
3733,19931,49.241043
3734,19773,46.904083
3735,19736,89.326416
3736,19974,61.79574
3737,7295,46.952095
3738,6815,46.96878
3739,19755,46.944054
3740,7337,47.054768
3741,19274,46.788048
3742,6701,46.854195
3743,7053,46.780865
3744,19080,46.78519
3745,19459,46.711113
3746,6660,46.801853
3747,20143,46.783676
3748,6768,46.685738
3749,6419,46.566708
3750,7039,53.54736
3751,19643,46.673088
3752,7139,46.719063
3753,19530,46.64874
3754,6387,46.784824
3755,6925,46.578255
3756,19434,46.578205
3757,18961,46.563633
3758,19168,52.038834
3759,19850,66.54952
3760,19985,46.3841
3761,6642,46.47236
3762,6395,46.408665
3763,6790,46.327156
3764,6363,46.319717
3765,19484,46.34176
3766,19797,46.477757
3767,19038,40.948326
3768,19055,60.558086
3769,19208,61.353928
3770,19533,47.31559
3771,6486,47.10166
3772,6429,46.93685
3773,19291,46.572155
3774,19516,46.29741
3775,19917,46.20732
3776,7181,47.990532
3777,20098,47.85519
3778,19248,47.604847
3779,6814,45.794598
3780,19324,48.72796
3781,19523,39.765415
3782,19244,48.162437
3783,19642,48.169594
3784,7301,48.218937
3785,19559,47.343334
3786,19898,44.99706
3787,19693,39.491432
3788,19056,46.9269
3789,7245,46.831837
3790,19563,46.84926
3791,6643,46.706482
3792,6714,46.144295
3793,20104,47.885956
3794,20009,47.718254
3795,6594,53.918076
3796,19961,47.743103
3797,7319,46.792168
3798,19692,46.7091
3799,20026,45.925972
3800,7019,45.77501
3801,6408,53.02691
3802,6989,48.39576
3803,19615,48.043446
3804,6444,48.164513
3805,19029,61.071
3806,19717,47.426857
3807,7370,47.320976
3808,7506,46.632828
3809,18919,46.264725
3810,7379,67.50708
3811,19586,48.191658
3812,6480,48.24624
3813,20078,47.39858
3814,20042,46.38721
3815,19472,45.263084
3816,7143,45.7603
3817,19033,47.52848
3818,19607,59.076866
3819,7450,49.5486
3820,18916,57.553055
3821,7467,49.38404
3822,19646,49.1937
3823,6983,49.215683
3824,19990,49.208958
3825,19455,48.104225
3826,7238,49.076557
3827,6914,46.69597
3828,6883,50.240826
3829,7042,45.31847
3830,19219,49.05948
3831,19806,48.97712
3832,19497,65.29527
3833,7068,49.000393
3834,19945,49.055923
3835,7087,55.256027
3836,19027,49.75869
3837,19825,63.96088
3838,7303,48.910187
3839,19699,44.759186
3840,19061,48.910206
3841,7016,48.79593
3842,19005,48.748077
3843,6677,48.714912
3844,19162,59.23679
3845,19767,48.656036
3846,19376,48.681084
3847,7497,47.812256
3848,6934,59.264
3849,19058,48.798958
3850,19669,48.558865
3851,6928,48.61994
3852,19787,47.64086
3853,19103,48.503006
3854,18936,48.49192
3855,7430,48.596016
3856,19726,48.494194
3857,18933,69.25959
3858,19156,58.04587
3859,7480,48.461548
3860,19560,37.12755
3861,19441,62.598064
3862,19538,40.163353
3863,19872,63.69335
3864,7439,48.31935
3865,19544,48.312054
3866,6485,48.33839
3867,6333,48.41292
3868,19703,48.40796
3869,6326,50.413425
3870,19627,48.34982
3871,19220,48.489914
3872,20140,53.347763
3873,20087,48.422947
3874,7289,76.580475
3875,18932,50.091797
3876,6381,48.39759
3877,6613,54.68724
3878,19391,48.467087
3879,7367,48.47577
3880,7123,48.212452
3881,7034,48.313374
3882,7302,48.385174
3883,19126,48.342865
3884,18994,48.275925
3885,19906,48.362244
3886,7405,62.939644
3887,6674,48.325287
3888,20127,48.230583
3889,6964,48.261467
3890,7168,32.82485
3891,6609,48.24839
3892,6700,60.60997
3893,7192,48.37401
3894,6771,89.159744
3895,6707,51.603313
3896,7341,48.19755
3897,19996,48.218445
3898,6461,47.159657
3899,6884,48.288643
3900,6892,48.340576
3901,19345,48.29329
3902,19199,48.031345
3903,19325,48.123627
3904,6539,48.131485
3905,19077,54.415237
3906,7228,48.170353
3907,6431,48.1875
3908,19432,48.15075
3909,7414,48.278152
3910,19675,48.059937
3911,7224,48.058853
3912,6840,48.11979
3913,7444,48.199677
3914,7182,54.59495
3915,6817,47.739246
3916,19426,48.229126
3917,19281,53.82046
3918,7518,48.13636
3919,19808,47.99543
3920,19826,48.23532
3921,18995,68.167786
3922,19319,48.086945
3923,19813,48.1493
3924,6857,48.036194
3925,19668,78.18712
3926,19520,48.108215
3927,19471,57.665718
3928,19464,48.03173
3929,19794,47.848
3930,7153,48.065304
3931,7294,48.056038
3932,6954,48.00769
3933,19888,48.052406
3934,6665,48.023956
3935,6900,48.027245
3936,19045,48.05603
3937,6377,48.02632
3938,20109,47.95262
3939,7400,47.96129
3940,7193,47.658962
3941,6872,75.94197
3942,6950,47.92147
3943,6541,48.055794
3944,6415,52.254593
3945,19645,56.985874
3946,19128,47.94681
3947,19405,47.87392
3948,19352,47.86919
3949,7492,50.214203
3950,7505,47.932083
3951,7130,47.831512
3952,6494,47.877274
3953,19358,47.941822
3954,6944,47.90974
3955,19638,47.925354
3956,19831,47.859917
3957,18921,47.831184
3958,19658,47.952675
3959,19617,47.928955
3960,18944,47.897507
3961,6407,47.84252
3962,6439,47.965614
3963,7140,47.824936
3964,19847,47.83973
3965,20130,47.804817
3966,19542,47.883198
3967,19125,46.804104
3968,19510,62.31608
3969,6809,47.704365
3970,19811,47.799835
3971,19293,47.841896
3972,7329,48.045616
3973,20153,47.481358
3974,6398,47.73848
3975,19362,48.0176
3976,19557,47.789124
3977,6565,47.72614
3978,6367,47.673306
3979,19770,47.952633
3980,6973,79.49956
3981,19803,47.824684
3982,7203,47.83906
3983,19780,47.181324
3984,19660,47.977036
3985,6869,47.753914
3986,19215,47.79708
3987,19604,47.623985
3988,7398,47.685234
3989,7353,47.865246
3990,7015,47.67272
3991,18978,47.78707
3992,20144,47.763588
3993,18975,47.61401
3994,7194,47.752472
3995,20085,47.710518
3996,19954,47.804806
3997,6715,45.405884
3998,19851,47.847187
3999,19110,47.644073
4000,7250,47.642387
4001,7013,47.77664
4002,19465,47.675476
4003,19102,47.769203
4004,18969,66.834
4005,19431,47.721916
4006,19487,47.79392
4007,6466,66.84801
4008,19894,62.05922
4009,7172,85.13501
4010,19583,47.76254
4011,19092,47.62054
4012,6955,47.656487
4013,6940,47.55815
4014,6800,47.623245
4015,19392,47.58862
4016,6960,46.225952
4017,7502,47.606926
4018,19964,47.53875
4019,7413,47.573704
4020,7010,47.599907
4021,19702,47.60539
4022,6824,47.777817
4023,6650,47.49558
4024,7425,47.621044
4025,6547,47.565353
4026,7115,47.640083
4027,19070,47.568695
4028,7315,47.600296
4029,6567,47.33422
4030,6670,47.536293
4031,7259,47.68987
4032,18987,44.993523
4033,7189,57.58554
4034,19034,47.405457
4035,19071,45.290268
4036,7445,47.446236
4037,19030,47.636753
4038,18915,47.538383
4039,6922,47.45851
4040,7473,47.49575
4041,6746,47.533165
4042,19201,47.54928
4043,19500,47.640953
4044,6762,47.531616
4045,6693,46.58316
4046,18998,47.330215
4047,6457,47.52554
4048,19401,47.546974
4049,19313,63.869938
4050,6575,47.491306
4051,7213,47.555004
4052,19864,47.48178
4053,6728,47.337208
4054,19381,47.52876
4055,7065,90.70758
4056,19360,47.436012
4057,19623,47.63726
4058,6689,47.55167
4059,6666,47.31418
4060,19622,52.67977
4061,7061,57.020077
4062,6988,47.456196
4063,7093,47.539833
4064,19142,47.43599
4065,6881,47.467873
4066,19423,47.45811
4067,7325,47.43463
4068,19278,47.36252
4069,19545,47.468693
4070,20082,47.31998
4071,6946,47.497528
4072,6560,47.50625
4073,6631,47.50131
4074,19779,47.420334
4075,7357,47.46589
4076,20154,47.333035
4077,19285,44.57241
4078,19292,47.472614
4079,6626,54.333183
4080,6912,47.46027
4081,7338,47.30929
4082,19148,47.22007
4083,7410,47.3442
4084,19949,47.388287
4085,19747,47.431602
4086,6705,47.33982
4087,6331,47.383545
4088,6995,47.353195
4089,7371,47.29171
4090,6554,47.442802
4091,20064,50.259262
4092,6757,47.529163
4093,19665,47.368492
4094,19348,47.61975
4095,7271,47.32081
4096,7475,55.475563
4097,6329,54.24537
4098,19447,47.48323
4099,19522,47.37702
4100,19007,47.281487
4101,19578,47.212227
4102,7077,68.61929
4103,19267,47.340546
4104,19712,47.278847
4105,7064,38.089714
4106,18938,47.269157
4107,19337,47.265602
4108,19269,47.313156
4109,6931,57.534664
4110,19411,53.82782
4111,7219,47.29657
4112,6748,47.353554
4113,19111,48.826057
4114,6999,47.329098
4115,19561,47.27757
4116,7512,47.367577
4117,6483,47.339428
4118,6752,47.27621
4119,6807,48.870445
4120,19664,47.30356
4121,19354,47.334686
4122,7165,47.357292
4123,20000,62.80932
4124,19925,47.14019
4125,6870,47.36945
4126,6716,47.404495
4127,6633,47.23581
4128,18982,47.25942
4129,20158,47.3171
4130,7094,47.22647
4131,6956,47.167625
4132,6924,47.41765
4133,7455,47.294197
4134,7264,47.230774
4135,6663,47.281803
4136,18986,47.799076
4137,6754,47.212456
4138,7484,47.142708
4139,20071,73.84525
4140,19180,47.32027
4141,6821,47.22002
4142,7474,47.164726
4143,6373,47.20435
4144,19683,47.088547
4145,19488,47.216595
4146,19133,47.310852
4147,6948,47.207314
4148,6401,58.81086
4149,6691,43.075714
4150,19593,47.23356
4151,6598,47.190872
4152,19264,47.221085
4153,19910,47.223812
4154,18966,47.269493
4155,6562,41.89393
4156,19721,41.66531
4157,7478,47.06483
4158,19073,47.026154
4159,6510,47.08733
4160,7333,47.059166
4161,6530,47.15663
4162,19139,47.213844
4163,19063,47.115246
4164,19306,47.016457
4165,6965,47.114197
4166,7340,46.268066
4167,6447,47.05324
4168,7320,52.88462
4169,6355,47.131363
4170,19694,47.19204
4171,7272,47.270676
4172,6526,47.007008
4173,19246,48.36661
4174,20134,50.286415
4175,6740,47.021736
4176,19026,47.100433
4177,20125,47.09618
4178,19886,47.02315
4179,7246,46.99823
4180,6582,47.03334
4181,7035,47.087097
4182,19250,46.981415
4183,7435,47.038395
4184,20079,47.086555
4185,6736,47.008183
4186,6848,67.65152
4187,6961,66.16553
4188,19340,46.965164
4189,6389,47.00151
4190,6467,47.04243
4191,6851,79.7312
4192,19174,47.166077
4193,19840,47.11221
4194,19287,47.143257
4195,6982,46.929714
4196,19867,46.92174
4197,6972,47.095997
4198,18920,46.90284
4199,19052,72.83975
4200,18959,47.00231
4201,19998,47.017532
4202,7071,80.1111
4203,19388,46.9924
4204,19425,46.959427
4205,7451,46.96781
4206,19164,47.023148
4207,6717,46.91681
4208,19479,46.862587
4209,19828,47.05124
4210,7495,46.9116
4211,6600,47.057076
4212,19921,46.80287
4213,18968,47.014248
4214,7471,46.90315
4215,19883,85.77518
4216,20036,46.876396
4217,19261,46.93612
4218,19282,58.392944
4219,19407,47.02607
4220,6741,46.906353
4221,19486,46.929764
4222,19409,47.037014
4223,6521,46.68463
4224,7459,46.921913
4225,19446,46.90935
4226,20107,47.022034
4227,7362,44.208214
4228,6862,46.88765
4229,7187,47.047653
4230,19890,46.955704
4231,19279,46.65162
4232,6644,65.270836
4233,6820,65.459915
4234,20120,46.947845
4235,6711,46.955303
4236,6980,46.877655
4237,7200,69.62083
4238,19880,48.74676
4239,6344,32.842777
4240,6536,46.79799
4241,19177,46.802803
4242,6358,46.87449
4243,6908,46.899117
4244,7185,47.09648
4245,7313,51.506645
4246,6436,46.749725
4247,6553,47.00013
4248,6629,46.809025
4249,7422,46.529243
4250,6795,46.778233
4251,19810,46.80251
4252,6482,49.26802
4253,18935,46.762516
4254,19298,80.957275
4255,6323,46.76107
4256,19621,57.255623
4257,20017,56.533474
4258,6488,63.633827
4259,19419,46.710197
4260,6874,43.462967
4261,19727,46.736816
4262,7511,46.843987
4263,7493,46.906654
4264,6449,46.918972
4265,19328,63.535255
4266,6899,46.747818
4267,7424,46.73442
4268,19086,46.950516
4269,7075,46.83111
4270,19288,46.898262
4271,6913,46.790344
4272,6906,46.831223
4273,6353,46.69468
4274,6818,53.479347
4275,6638,46.97886
4276,6890,46.752766
4277,20095,86.3846
4278,19377,59.09938
4279,18951,46.81814
4280,6610,46.749176
4281,19024,46.794342
4282,7028,58.35045
4283,7005,46.63717
4284,7217,50.445656
4285,19937,46.857216
4286,7487,46.85607
4287,6662,46.721207
4288,6767,46.74199
4289,19995,46.855404
4290,19817,46.889908
4291,6942,46.832657
4292,6921,46.591446
4293,6587,46.725716
4294,7312,46.747406
4295,6588,46.604576
4296,19752,46.595085
4297,6902,46.7155
4298,19968,53.265335
4299,6739,46.78791
4300,19633,46.67789
4301,19584,46.56483
4302,19751,46.7944
4303,19181,46.835793
4304,6979,46.80619
4305,19546,46.77318
4306,18947,46.734856
4307,19253,46.801598
4308,6975,46.50341
4309,19079,46.548355
4310,7017,46.5078
4311,6958,46.59065
4312,19458,46.630733
4313,19225,46.57031
4314,19025,46.65771
4315,19331,74.73673
4316,19869,60.802216
4317,6478,46.49995
4318,19420,47.42195
4319,6971,46.56203
4320,6477,81.024124
4321,19599,46.590946
4322,19932,46.516415
4323,19489,46.37194
4324,7126,46.601524
4325,7391,46.48634
4326,6834,51.750496
4327,19144,46.651775
4328,19399,46.521637
4329,6360,46.582195
4330,19474,46.650112
4331,19448,75.95519
4332,19681,46.61704
4333,7108,46.15794
4334,19911,46.455513
4335,7082,46.772636
4336,7248,46.49083
4337,19939,58.77366
4338,6325,46.620895
4339,19714,46.426437
4340,7427,46.715515
4341,19189,46.48442
4342,6362,67.14813
4343,19118,46.537407
4344,6601,82.637924
4345,19887,42.263515
4346,7314,46.56317
4347,19619,46.585884
4348,6681,46.4415
4349,7163,46.442966
4350,18985,46.441856
4351,6573,46.615807
4352,6520,64.00684
4353,6976,46.472256
4354,19980,46.377182
4355,19556,46.417618
4356,6403,46.447643
4357,19481,46.46328
4358,19784,55.446217
4359,6459,43.800457
4360,6451,46.36606
4361,19238,46.393837
4362,18999,45.527557
4363,6671,46.552628
4364,7519,46.30751
4365,7469,61.992947
4366,7339,59.680325
4367,7269,46.4152
4368,6996,46.437065
4369,6464,46.367058
4370,6911,46.340065
4371,19965,46.36206
4372,19896,75.079414
4373,18930,46.38751
4374,19935,49.865616
4375,6460,46.383102
4376,7448,49.3541
4377,7465,46.35933
4378,19865,46.498814
4379,19098,46.2098
4380,6414,54.999382
4381,19685,46.271797
4382,19259,46.360878
4383,19205,46.296547
4384,18923,51.39562
4385,7212,46.123444
4386,6676,46.384354
4387,19084,46.368484
4388,19023,46.28999
4389,19047,48.741467
4390,7058,50.328297
4391,6492,41.82758
4392,19838,46.298595
4393,19687,58.02036
4394,7288,46.250168
4395,7000,46.195694
4396,7078,46.235905
4397,19477,46.254517
4398,20015,46.17143
4399,6423,46.25599
4400,6442,46.1279
4401,19722,67.9581
4402,20065,46.138786
4403,6604,46.26792
4404,6877,46.19535
4405,19036,46.274696
4406,19885,46.100266
4407,6607,46.19639
4408,6936,46.279724
4409,7373,80.34006
4410,19312,46.20083
4411,7404,65.38777
4412,20048,46.113266
4413,19550,46.11081
4414,19154,46.072456
4415,19468,46.136528
4416,7276,46.025604
4417,7251,46.137604
4418,19307,44.13434
4419,6781,46.006264
